Logit_True,Logit_Max_Incorrect,Gap
0.66124463,0.7421477,-0.08090305
0.8640283,0.9894513,-0.12542301
0.9775709,0.9722094,0.0053614974
0.9633176,0.9214303,0.041887283
0.9775022,0.96701634,0.0104858875
0.95314085,0.9498386,0.0033022761
0.9481414,0.95354307,-0.005401671
0.8677956,0.8788549,-0.011059284
0.9921922,0.9823104,0.009881794
0.2611431,0.88557553,-0.62443244
0.9777652,0.94598794,0.031777263
0.9683579,0.9394192,0.02893871
0.9978262,0.9590974,0.038728833
0.96351814,0.99271214,-0.029193997
0.89504576,0.9020934,-0.007047653
0.6631766,0.75962436,-0.096447766
0.6631329,0.78127086,-0.118137956
0.61716574,0.74637187,-0.12920612
0.98604625,0.9329099,0.05313635
0.9821177,0.96051574,0.021601975
0.9741502,0.95680857,0.017341614
0.92238945,0.8171221,0.105267346
0.92781967,0.8256962,0.1021235
0.90004927,0.8214835,0.07856578
0.93996346,0.9791332,-0.03916973
0.6567477,0.7473977,-0.09065002
0.86397356,0.93472713,-0.070753574
0.9793626,0.7015606,0.277802
0.97090816,0.95596874,0.014939427
0.9742348,0.6691712,0.3050636
